Transaction_ID,Account_ID,Amount,Category,Risk_Score
TXN-036050,77253,56.08,Payroll,High
TXN-036051,63394,570.89,Payroll,Low
TXN-036052,21390,1191.8,Procurement,Medium
TXN-036053,66627,130.3,IT Services,High
TXN-036054,96730,275.51,IT Services,High
TXN-036055,91013,1678.21,IT Services,Low
TXN-036056,93516,1469.26,Operations,Low
TXN-036057,40950,609.82,Procurement,Low
TXN-036058,82130,331.28,Procurement,Low
TXN-036059,72963,243.31,Procurement,Low
TXN-036060,54693,258.01,Procurement,Low
TXN-036061,29600,361.48,Procurement,Medium
TXN-036062,84634,591.87,Travel,High
TXN-036063,73086,367.59,Payroll,Low
TXN-036064,87478,140.5,Travel,Medium
TXN-036065,24012,709.39,Payroll,High
TXN-036066,40702,311.57,Payroll,Low
TXN-036067,58176,435.62,Travel,Low
TXN-036068,20346,758.16,Payroll,High
TXN-036069,24428,252.26,Travel,High
TXN-036070,15755,1338.51,Procurement,High
TXN-036071,16283,366.76,Procurement,Low
TXN-036072,59036,618.27,Travel,Low
TXN-036073,11337,713.51,IT Services,Low
TXN-036074,69786,236.47,Procurement,Medium
TXN-036075,72968,159.28,Payroll,Low
TXN-036076,30857,1294.3,Procurement,Low
TXN-036077,37640,198.07,Travel,Low
TXN-036078,48435,68.0,Payroll,Medium
TXN-036079,26214,352.35,Operations,Low
TXN-036080,51532,880.57,Operations,Low
TXN-036081,36531,175.66,Operations,High
TXN-036082,83549,350.37,Payroll,Low
TXN-036083,45812,234.35,Payroll,Low
TXN-036084,68928,22.48,Travel,Low
TXN-036085,80554,84.0,Procurement,Low
TXN-036086,73883,807.31,Procurement,Low
TXN-036087,94153,1373.01,Procurement,Medium
TXN-036088,62398,12.15,Payroll,High
TXN-036089,52774,997.33,Payroll,Low
TXN-036090,41090,653.45,IT Services,Medium
TXN-036091,46809,587.38,Procurement,Medium
TXN-036092,77425,291.09,Operations,Low
TXN-036093,34060,211.42,Procurement,Low
TXN-036094,20091,274.36,IT Services,Medium
TXN-036095,56283,469.98,Payroll,Low
TXN-036096,29039,1476.33,Operations,Medium
TXN-036097,53289,125.95,IT Services,Low
TXN-036098,13718,1828.67,IT Services,Medium
TXN-036099,31919,142.55,Procurement,Medium
TXN-036100,52016,944.65,IT Services,Low
TXN-036101,85234,549.45,IT Services,Low
TXN-036102,44398,693.33,IT Services,Low
TXN-036103,31444,900.65,Procurement,High
TXN-036104,92911,15.91,Procurement,Low
TXN-036105,58051,654.01,Operations,Low
TXN-036106,16866,2733.25,Travel,Low
TXN-036107,80457,351.21,Procurement,Low
TXN-036108,56113,400.31,Procurement,Low
TXN-036109,51522,66.02,Travel,Medium
TXN-036110,75143,218.34,Operations,Low
TXN-036111,42759,484.03,IT Services,Medium
TXN-036112,32665,73.9,Payroll,Medium
TXN-036113,81785,212.75,IT Services,Low
TXN-036114,76329,223.78,Travel,Low
TXN-036115,37679,848.02,Travel,Low
TXN-036116,63883,395.72,Operations,Low
TXN-036117,89529,414.22,Procurement,Low
TXN-036118,79131,175.84,Travel,High
TXN-036119,58295,198.02,Payroll,Medium
TXN-036120,60006,310.01,Procurement,Low
TXN-036121,57181,858.86,Operations,Low
TXN-036122,60721,200.59,Operations,Low
TXN-036123,12256,203.93,Travel,Low
TXN-036124,22101,430.88,Payroll,Low
TXN-036125,56490,925.6,Travel,Low
TXN-036126,63255,360.47,Procurement,High
TXN-036127,46944,78.7,Procurement,Low
TXN-036128,83497,1244.55,Payroll,Medium
TXN-036129,25416,328.47,Operations,Low
TXN-036130,48022,753.17,Operations,Low
TXN-036131,18429,32.15,Travel,Low
TXN-036132,23783,914.62,Procurement,Low
TXN-036133,70632,40.05,Operations,Medium
TXN-036134,34290,1724.54,Travel,Low
TXN-036135,72489,1115.62,Procurement,Low
TXN-036136,65153,165.02,Travel,Low
TXN-036137,44500,136.5,Travel,Low
TXN-036138,54021,774.76,Payroll,Low
TXN-036139,76722,92.23,Procurement,Low
TXN-036140,66733,1023.58,IT Services,Medium
TXN-036141,94145,26.22,IT Services,Low
TXN-036142,19176,537.22,Procurement,Low
TXN-036143,31557,160.6,Travel,Low
TXN-036144,65034,934.42,Operations,High
TXN-036145,92439,246.65,IT Services,Low
TXN-036146,20738,293.43,Procurement,Low
TXN-036147,15041,88.65,IT Services,Low
TXN-036148,60606,502.09,Procurement,Low
TXN-036149,98790,328.06,IT Services,Low
TXN-036150,66365,14.37,IT Services,Low
TXN-036151,50527,666.25,Procurement,Low
TXN-036152,19250,78.52,IT Services,Low
TXN-036153,35688,383.42,IT Services,Low
TXN-036154,29790,397.27,Payroll,Medium
TXN-036155,10946,187.9,Payroll,Low
TXN-036156,46798,139.8,Procurement,Low
TXN-036157,83863,196.51,IT Services,Low
TXN-036158,11136,263.76,Travel,Low
TXN-036159,41915,1371.14,Travel,Low
TXN-036160,76090,563.12,Procurement,Low
TXN-036161,33421,1692.29,Travel,Low
TXN-036162,88769,54.4,Procurement,Low
TXN-036163,69916,33.28,Travel,Medium
TXN-036164,40893,40.1,Procurement,High
TXN-036165,74124,990.24,Procurement,Low
TXN-036166,46171,908.82,Operations,Medium
TXN-036167,28638,298.15,Travel,Low
TXN-036168,76484,295.89,Payroll,Low
TXN-036169,51063,288.82,Operations,Low
TXN-036170,34193,1455.53,Payroll,Low
TXN-036171,82743,161.81,Procurement,Low
TXN-036172,19238,643.58,Payroll,Low
TXN-036173,17419,68.22,Payroll,Medium
TXN-036174,30410,161.59,Operations,Low
TXN-036175,15956,466.1,Travel,Low
TXN-036176,90161,465.21,Travel,Medium
TXN-036177,33753,413.28,Operations,Medium
TXN-036178,82858,75.91,Payroll,Low
TXN-036179,78150,712.63,Payroll,Low
TXN-036180,35539,630.87,Payroll,Low
TXN-036181,78807,581.19,Payroll,High
TXN-036182,19029,79.24,Payroll,Low
TXN-036183,66536,134.78,Travel,Low
TXN-036184,81214,1218.2,Procurement,Low
TXN-036185,95108,339.5,Travel,Low
TXN-036186,57989,280.6,Travel,Low
TXN-036187,91107,1039.97,Travel,Low
TXN-036188,53162,184.68,Procurement,Medium
TXN-036189,29718,884.62,Travel,Medium
TXN-036190,91402,301.25,Procurement,Low
TXN-036191,12198,495.78,Payroll,Low
TXN-036192,19407,236.93,Payroll,Low
TXN-036193,84608,1250.64,Travel,Low
TXN-036194,92674,66.14,Payroll,Low
TXN-036195,15217,132.41,Operations,Low
TXN-036196,85947,123.21,Travel,Medium
TXN-036197,43138,160.73,Procurement,Low
TXN-036198,44500,312.94,Operations,Low
TXN-036199,15259,72.12,Payroll,Low
TXN-036200,89652,29.81,Operations,Medium
TXN-036201,59953,427.29,IT Services,Medium
TXN-036202,32783,358.69,Procurement,Low
TXN-036203,51949,218.26,Operations,Low
TXN-036204,31155,103.59,Payroll,Medium
TXN-036205,42389,72.42,Operations,Low
TXN-036206,66159,1109.22,Procurement,Low
TXN-036207,43183,295.02,Payroll,Low
TXN-036208,41048,1533.35,Procurement,Low
TXN-036209,42121,206.73,Procurement,High
TXN-036210,37541,484.24,Procurement,Medium
TXN-036211,46105,429.08,Travel,Medium
TXN-036212,31642,98.7,IT Services,Medium
TXN-036213,47825,350.42,Payroll,High
TXN-036214,68879,341.5,Payroll,Low
TXN-036215,38920,363.01,IT Services,Low
TXN-036216,65134,189.73,Operations,High
TXN-036217,50761,149.13,Payroll,Low
TXN-036218,61944,274.24,Travel,Medium
TXN-036219,41027,1290.39,Payroll,Low
TXN-036220,82922,431.28,Procurement,Low
TXN-036221,31480,326.14,Operations,High
TXN-036222,47624,118.77,Procurement,Low
TXN-036223,79191,1312.61,IT Services,Low
TXN-036224,59028,548.94,Procurement,Medium
TXN-036225,63445,2246.24,Operations,Low
TXN-036226,91999,102.44,Payroll,Low
TXN-036227,55192,257.44,Procurement,Low
TXN-036228,79844,212.25,IT Services,Low
TXN-036229,28246,211.87,Operations,Low
TXN-036230,43386,26.73,Travel,Medium
TXN-036231,60111,396.12,Travel,Medium
TXN-036232,87006,479.29,Payroll,Low
TXN-036233,58260,34.16,Payroll,Low
TXN-036234,50882,1069.42,Procurement,High
TXN-036235,69557,122.45,IT Services,Low
TXN-036236,70918,89.86,Travel,Low
TXN-036237,22188,109.35,Payroll,Low
TXN-036238,20669,283.82,Operations,Low
TXN-036239,21443,52.98,Operations,Low
TXN-036240,29629,878.22,Operations,Low
TXN-036241,36954,579.7,Operations,Low
TXN-036242,17235,329.5,Travel,Low
TXN-036243,85450,357.19,Payroll,Low
TXN-036244,60313,270.45,IT Services,High
TXN-036245,52849,638.71,Payroll,Low
TXN-036246,61192,1540.84,Payroll,Low
TXN-036247,21593,413.15,Payroll,Low
TXN-036248,50928,424.37,Procurement,Low
TXN-036249,37885,379.39,Payroll,Medium
TXN-036250,64801,1214.64,Operations,Low
TXN-036251,19291,515.06,Procurement,Low
TXN-036252,54978,1047.67,Payroll,Low
TXN-036253,66470,449.05,Travel,High
TXN-036254,74107,609.02,Travel,High
TXN-036255,79668,543.04,Travel,Low
TXN-036256,10844,300.54,Operations,High
TXN-036257,64929,83.81,Travel,High
TXN-036258,41869,284.0,Operations,Low
TXN-036259,44411,1037.91,Procurement,Low
TXN-036260,69677,543.37,Operations,Medium
TXN-036261,44031,1447.13,IT Services,Medium
TXN-036262,45702,173.36,IT Services,Low
TXN-036263,32523,329.13,Procurement,Medium
TXN-036264,14776,689.96,IT Services,Low
TXN-036265,71001,81.05,Payroll,Low
TXN-036266,28724,61.8,Travel,Medium
TXN-036267,66858,708.76,Operations,Low
TXN-036268,24100,557.21,Payroll,Low
TXN-036269,52467,337.82,Travel,Low
TXN-036270,61242,44.54,IT Services,Low
TXN-036271,70722,503.9,Procurement,High
TXN-036272,89468,562.04,Operations,Low
TXN-036273,31718,188.7,Travel,Low
TXN-036274,56014,57.07,Payroll,Low
TXN-036275,29640,360.75,IT Services,Low
TXN-036276,70312,343.06,Travel,High
TXN-036277,29560,184.81,Procurement,Low
TXN-036278,16380,424.82,Payroll,Low
TXN-036279,57756,478.96,Operations,Low
TXN-036280,39579,1289.37,Procurement,Low
TXN-036281,95265,753.26,Procurement,Low
TXN-036282,38537,838.12,Operations,Low
TXN-036283,99661,112.69,IT Services,High
TXN-036284,15655,316.39,Procurement,Low
TXN-036285,69451,126.45,Travel,Low
TXN-036286,77984,113.57,Procurement,Low
TXN-036287,89721,362.05,Payroll,Low
TXN-036288,27211,174.32,IT Services,Low
TXN-036289,32280,130.77,Operations,Low
TXN-036290,43971,656.68,Procurement,Low
TXN-036291,16798,27.25,IT Services,Low
TXN-036292,27228,707.41,IT Services,Medium
TXN-036293,45739,1154.64,Procurement,Low
TXN-036294,58720,619.98,Travel,Medium
TXN-036295,80280,117.29,IT Services,High
TXN-036296,50503,675.76,Payroll,Low
TXN-036297,24548,358.59,Travel,Low
TXN-036298,79066,518.02,Payroll,Low
TXN-036299,47853,259.36,Travel,High
TXN-036300,84531,115.55,IT Services,Low
TXN-036301,34703,21.52,IT Services,Low
TXN-036302,35527,685.81,Payroll,Low
TXN-036303,75555,288.15,Procurement,Low
TXN-036304,70982,148.62,Travel,Medium
TXN-036305,60933,497.63,Operations,Low
TXN-036306,71178,796.44,IT Services,Low
TXN-036307,70475,386.27,Procurement,Medium
TXN-036308,55730,726.42,Travel,Low
TXN-036309,33241,216.68,Operations,Medium
TXN-036310,82832,539.28,Operations,Low
TXN-036311,91869,488.65,IT Services,Medium
TXN-036312,51516,105.16,Travel,Low
TXN-036313,28628,680.51,Procurement,Low
TXN-036314,29367,724.03,Procurement,Low
TXN-036315,21755,544.56,IT Services,Low
TXN-036316,63751,248.63,Payroll,Low
TXN-036317,97286,405.04,Operations,Low
TXN-036318,23025,298.33,Payroll,Medium
TXN-036319,14887,11.48,Payroll,Low
TXN-036320,70675,15.68,Payroll,Low
TXN-036321,89194,119.65,Operations,Medium
TXN-036322,59348,1231.0,Procurement,Low
TXN-036323,80762,509.01,Travel,Low
TXN-036324,79524,257.04,Travel,High
TXN-036325,64884,477.1,Procurement,Low
TXN-036326,31663,43.01,Payroll,High
TXN-036327,94389,65.11,Payroll,High
TXN-036328,28014,52.19,Payroll,Low
TXN-036329,24239,859.28,Payroll,Low
TXN-036330,46046,4580.95,IT Services,Low
TXN-036331,28422,136.52,IT Services,Medium
TXN-036332,31816,339.55,Travel,Low
TXN-036333,37055,81.15,Procurement,High
TXN-036334,64173,1077.56,Procurement,Low
TXN-036335,16470,94.71,IT Services,Medium
TXN-036336,98997,382.13,Payroll,Low
TXN-036337,55534,445.35,Travel,Medium
TXN-036338,80297,337.56,Procurement,Low
TXN-036339,31603,41.48,Travel,Low
TXN-036340,70522,588.2,Procurement,Medium
TXN-036341,66153,1094.62,IT Services,High
TXN-036342,31996,57.18,Procurement,Medium
TXN-036343,49978,661.08,Payroll,Low
TXN-036344,85449,870.57,Payroll,Low
TXN-036345,51978,99.09,Payroll,Low
TXN-036346,50564,2575.46,Operations,Low
TXN-036347,39999,186.94,IT Services,Medium
TXN-036348,41748,195.39,Payroll,Medium
TXN-036349,71402,428.92,Procurement,High
TXN-036350,42331,864.77,Payroll,Low
TXN-036351,54380,316.86,IT Services,Low
TXN-036352,67743,404.66,Procurement,Low
TXN-036353,63842,489.83,IT Services,Low
TXN-036354,74618,796.5,IT Services,Low
TXN-036355,17986,530.3,Operations,Low
TXN-036356,88682,102.64,Payroll,High
TXN-036357,52810,468.33,Procurement,Low
TXN-036358,96888,129.67,Travel,Low
TXN-036359,70044,296.32,Operations,High
TXN-036360,86509,1014.08,Payroll,Low
TXN-036361,62633,76.07,Operations,Low
TXN-036362,28501,234.63,Travel,Low
TXN-036363,30866,422.27,Procurement,Low
TXN-036364,28390,1032.91,Operations,Low
TXN-036365,51256,764.66,IT Services,Medium
TXN-036366,49528,285.81,Payroll,Low
TXN-036367,37712,355.88,Payroll,Low
TXN-036368,15694,945.98,Procurement,Low
TXN-036369,65214,1057.81,Procurement,Medium
TXN-036370,94999,385.98,Payroll,Low
TXN-036371,31662,121.03,Travel,Medium
TXN-036372,10010,354.72,Operations,High
TXN-036373,47648,1317.3,Payroll,Low
TXN-036374,37515,481.57,Procurement,Low
TXN-036375,86382,751.89,Payroll,Low
TXN-036376,57258,19.44,IT Services,Low
TXN-036377,70530,513.06,IT Services,Low
TXN-036378,38026,466.25,Payroll,Medium
TXN-036379,26982,329.37,Operations,Low
TXN-036380,27207,578.27,IT Services,High
TXN-036381,67028,1005.19,Travel,Low
TXN-036382,47985,1334.2,Travel,Low
TXN-036383,49854,158.39,Procurement,Medium
TXN-036384,87842,361.42,Procurement,Low
TXN-036385,75848,189.38,Payroll,Low
TXN-036386,82207,281.18,IT Services,Medium
TXN-036387,33084,355.4,Travel,Low
TXN-036388,45260,779.23,IT Services,Medium
TXN-036389,52905,1248.41,Payroll,Low
TXN-036390,26614,452.59,IT Services,Low
TXN-036391,62892,2444.27,Operations,Low
TXN-036392,20864,428.41,IT Services,Low
TXN-036393,58114,830.79,Procurement,Medium
TXN-036394,25224,84.74,Payroll,Low
TXN-036395,57462,13.87,Travel,Low
TXN-036396,10043,23.7,Operations,Medium
TXN-036397,50300,1122.85,Travel,Low
TXN-036398,34476,48.84,Procurement,Low
TXN-036399,37500,484.53,Operations,High
TXN-036400,66430,439.34,Procurement,Low
TXN-036401,29841,768.58,Procurement,Low
TXN-036402,70293,198.05,IT Services,Low
TXN-036403,48152,227.91,Operations,Medium
TXN-036404,15615,227.99,Operations,Low
TXN-036405,97426,102.22,Travel,High
TXN-036406,36870,126.53,Procurement,Low
TXN-036407,62790,120.05,Payroll,Low
TXN-036408,55876,88.77,Operations,Low
TXN-036409,54327,746.97,Payroll,Low
TXN-036410,53302,480.64,Operations,High
TXN-036411,39836,431.15,Travel,Medium
TXN-036412,19831,574.4,Payroll,High
TXN-036413,43384,221.46,Operations,Low
TXN-036414,49222,664.89,Procurement,Low
TXN-036415,52816,169.78,Travel,Low
TXN-036416,51882,861.04,Procurement,Low
TXN-036417,64039,487.9,Payroll,Medium
TXN-036418,73346,872.0,Travel,Low
TXN-036419,61056,38.11,Procurement,Medium
TXN-036420,27196,936.51,IT Services,Low
TXN-036421,14999,63.47,Payroll,Low
TXN-036422,34026,562.22,Procurement,Medium
TXN-036423,11730,139.35,IT Services,Low
TXN-036424,68175,33.91,Operations,Medium
TXN-036425,78960,160.12,IT Services,Medium
TXN-036426,72834,268.18,IT Services,Low
TXN-036427,48830,87.7,IT Services,Low
TXN-036428,77743,62.48,Payroll,Low
TXN-036429,88567,2547.86,Travel,Low
TXN-036430,38008,51.33,IT Services,Low
TXN-036431,78904,115.68,Payroll,Low
TXN-036432,97391,155.73,Operations,Low
TXN-036433,77763,200.72,Payroll,Low
TXN-036434,58522,80.36,Travel,Medium
TXN-036435,75124,925.48,IT Services,Low
TXN-036436,40322,1302.86,IT Services,Low
TXN-036437,22817,408.1,Procurement,Low
TXN-036438,56474,428.55,Procurement,Medium
TXN-036439,57130,2550.11,Payroll,Low
TXN-036440,23226,1086.23,IT Services,Low
TXN-036441,41157,271.65,Operations,Low
TXN-036442,96300,721.26,Operations,High
TXN-036443,93740,164.13,Payroll,Low
TXN-036444,10188,36.63,IT Services,Medium
TXN-036445,19414,21.2,Travel,High
TXN-036446,16746,397.12,Procurement,Low
TXN-036447,24331,356.29,Travel,Medium
TXN-036448,86790,91.68,Operations,Low
TXN-036449,85753,969.23,Travel,Low
TXN-036450,91119,447.23,Procurement,Low
TXN-036451,47380,250.25,Payroll,Low
TXN-036452,44318,362.48,Procurement,Medium
TXN-036453,25800,61.24,Travel,Low
TXN-036454,37492,1160.66,IT Services,Low
TXN-036455,15233,181.63,Operations,Low
TXN-036456,32019,105.95,IT Services,Low
TXN-036457,21447,287.53,Travel,Low
TXN-036458,89572,175.07,Procurement,Low
TXN-036459,20998,193.83,IT Services,Low
TXN-036460,42801,879.96,Payroll,Low
TXN-036461,34871,405.95,Travel,Low
TXN-036462,37076,1352.43,Operations,Low
TXN-036463,11429,1511.52,Travel,Low
TXN-036464,20381,2396.7,Travel,Low
TXN-036465,11987,80.51,Payroll,Low
TXN-036466,98191,1145.79,Procurement,High
TXN-036467,29266,184.5,Travel,Low
TXN-036468,69053,506.12,IT Services,Medium
TXN-036469,87425,1061.17,IT Services,Low
TXN-036470,58477,58.74,IT Services,High
TXN-036471,11547,92.35,IT Services,Low
TXN-036472,59614,670.59,Procurement,Low
TXN-036473,65859,222.91,Procurement,Low
TXN-036474,64457,542.16,IT Services,Low
TXN-036475,89086,70.52,Operations,Low
TXN-036476,15174,1804.92,Procurement,Low
TXN-036477,30187,357.83,Travel,Low
TXN-036478,71031,1032.2,Procurement,Medium
TXN-036479,13938,571.9,Operations,Low
TXN-036480,70833,1525.55,Procurement,Medium
TXN-036481,11471,432.57,Procurement,Low
TXN-036482,67155,192.92,Travel,Low
TXN-036483,26721,485.34,Payroll,Low
TXN-036484,82587,2895.67,Payroll,High
TXN-036485,74305,854.65,Operations,Low
TXN-036486,17444,313.45,Payroll,Low
TXN-036487,77928,857.83,Operations,Low
TXN-036488,25729,616.73,Procurement,Low
TXN-036489,43744,1406.15,Procurement,Low
TXN-036490,64130,236.9,Travel,High
TXN-036491,46836,30.61,Operations,Low
TXN-036492,85431,55.2,Procurement,High
TXN-036493,27255,739.25,Payroll,Low
TXN-036494,78945,597.64,Operations,Low
TXN-036495,22744,670.96,Procurement,Low
TXN-036496,77085,560.87,IT Services,Medium
TXN-036497,90621,315.42,Payroll,Low
TXN-036498,54467,45.26,Operations,Low
TXN-036499,30845,912.58,Procurement,Low
TXN-036500,90272,109.7,Payroll,Low
TXN-036501,45389,2306.02,Payroll,High
TXN-036502,12529,124.96,Payroll,Low
TXN-036503,53117,53.72,IT Services,Low
TXN-036504,66314,245.45,Payroll,Medium
TXN-036505,36932,206.85,Procurement,Low
TXN-036506,18351,1888.09,Procurement,Medium
TXN-036507,86536,260.9,Payroll,Low
TXN-036508,52959,33.86,IT Services,Low
TXN-036509,32949,2184.92,Procurement,Low
TXN-036510,37569,781.99,Procurement,Low
TXN-036511,66108,3103.24,Payroll,Low
TXN-036512,29318,201.02,Operations,Low
TXN-036513,28695,72.63,Operations,Medium
TXN-036514,90704,263.49,Travel,Low
TXN-036515,47096,85.38,Operations,Low
TXN-036516,96248,89.41,IT Services,Low
TXN-036517,95036,1174.84,Procurement,Medium
TXN-036518,13747,2560.06,IT Services,High
TXN-036519,74400,2604.88,Travel,Low
TXN-036520,98744,298.53,IT Services,High
TXN-036521,14430,146.75,Travel,Low
TXN-036522,94371,104.39,IT Services,Low
TXN-036523,38927,250.72,Travel,Low
TXN-036524,70411,466.83,Procurement,Medium
TXN-036525,18963,690.49,Travel,Low
TXN-036526,96961,373.21,Operations,High
TXN-036527,93031,934.93,Payroll,High
TXN-036528,54271,1270.79,Travel,Low
TXN-036529,88134,1094.32,Travel,Low
TXN-036530,19786,240.39,Travel,High
TXN-036531,86457,1513.37,Payroll,Low
TXN-036532,52241,1292.45,Operations,High
TXN-036533,95505,275.22,Operations,Low
TXN-036534,99521,283.49,Payroll,Medium
TXN-036535,57232,50.63,Operations,Low
TXN-036536,21020,1392.27,Payroll,Low
TXN-036537,45141,56.31,Travel,Medium
TXN-036538,39461,347.79,Procurement,Low
TXN-036539,24352,649.02,IT Services,Low
TXN-036540,65994,1068.73,IT Services,High
TXN-036541,25344,433.15,Travel,Low
TXN-036542,64250,583.76,Payroll,Low
TXN-036543,88661,629.16,Procurement,Medium
TXN-036544,29202,18.05,Travel,Medium
TXN-036545,52232,1437.86,Travel,High
TXN-036546,76245,233.08,Travel,Low
TXN-036547,16992,107.72,IT Services,Low
TXN-036548,36354,330.6,Travel,Low
TXN-036549,88769,671.16,IT Services,Low
TXN-036550,14590,888.21,Operations,Low
TXN-036551,23718,645.79,Travel,Low
TXN-036552,98007,265.53,Procurement,Low
TXN-036553,23105,582.14,IT Services,Medium
TXN-036554,15081,292.71,Payroll,Low
TXN-036555,69967,2176.31,Operations,Low
TXN-036556,30384,2832.52,Travel,Medium
TXN-036557,80081,153.7,IT Services,Low
TXN-036558,15339,340.17,Payroll,Low
TXN-036559,25353,439.62,Travel,Low
TXN-036560,69487,515.63,IT Services,Medium
TXN-036561,36376,294.51,Travel,Low
TXN-036562,94636,381.48,IT Services,Medium
TXN-036563,14302,414.02,Procurement,Low
TXN-036564,11809,255.47,Procurement,Low
TXN-036565,15830,203.16,Operations,Low
TXN-036566,28381,513.41,Procurement,Low
TXN-036567,58637,301.73,Procurement,Low
TXN-036568,77666,1800.46,Travel,Low
TXN-036569,14412,245.55,Payroll,Low
TXN-036570,86420,118.98,IT Services,Medium
TXN-036571,70520,288.12,IT Services,Medium
TXN-036572,65665,544.9,Operations,Medium
TXN-036573,99668,301.52,Procurement,Low
TXN-036574,56775,178.21,Operations,High
TXN-036575,57733,351.83,Travel,Low
TXN-036576,32707,306.2,Operations,Low
TXN-036577,40478,1452.44,Payroll,Low
TXN-036578,16745,19.54,Procurement,Medium
TXN-036579,47970,261.23,IT Services,Low
TXN-036580,21882,218.51,IT Services,Low
TXN-036581,87300,136.44,IT Services,Low
TXN-036582,79979,405.1,Operations,Medium
TXN-036583,23583,486.04,IT Services,High
TXN-036584,51290,15.13,Procurement,Low
TXN-036585,63857,573.75,Travel,Low
TXN-036586,85672,251.17,Operations,Low
TXN-036587,96759,1292.15,Operations,Low
TXN-036588,30342,690.34,Procurement,Low
TXN-036589,63816,370.58,Payroll,Low
TXN-036590,85412,1523.15,Payroll,Medium
TXN-036591,68314,591.42,Travel,Medium
TXN-036592,10746,835.3,Procurement,Low
TXN-036593,34330,1575.95,Travel,Low
TXN-036594,89588,1115.18,Payroll,Medium
TXN-036595,52344,46.65,IT Services,Low
TXN-036596,38606,128.0,Operations,Low
TXN-036597,64473,506.56,IT Services,Low
TXN-036598,19210,97.72,Payroll,Low
TXN-036599,90615,322.51,Travel,Low
TXN-036600,37154,337.13,Payroll,Low
TXN-036601,38687,320.96,IT Services,Low
TXN-036602,82684,874.4,Procurement,Low
TXN-036603,88391,346.13,Procurement,High
TXN-036604,25473,1025.16,Travel,Low
TXN-036605,61176,752.68,Travel,Low
TXN-036606,74579,524.24,Operations,Low
TXN-036607,40285,441.37,IT Services,Low
TXN-036608,98093,142.14,Travel,Medium
TXN-036609,52502,740.64,Travel,High
TXN-036610,24219,825.95,IT Services,Medium
TXN-036611,61863,346.07,Operations,Low
TXN-036612,54006,134.47,Operations,Low
TXN-036613,66170,723.78,Payroll,Low
TXN-036614,68798,815.04,IT Services,Low
TXN-036615,49965,428.65,Procurement,Low
TXN-036616,44470,607.27,Procurement,High
TXN-036617,74147,752.88,Procurement,Medium
TXN-036618,49984,182.36,IT Services,Low
TXN-036619,55380,176.15,IT Services,High
TXN-036620,81860,625.48,Operations,Low
TXN-036621,95793,369.14,Payroll,Low
TXN-036622,83849,369.05,Payroll,Low
TXN-036623,57227,1603.69,Operations,Low
TXN-036624,34603,813.08,IT Services,Low
TXN-036625,97298,157.88,IT Services,Medium
TXN-036626,28508,270.76,IT Services,Low
TXN-036627,92351,896.05,Procurement,Low
TXN-036628,14974,48.02,Operations,Medium
TXN-036629,30161,203.6,IT Services,Low
TXN-036630,39730,217.54,Operations,Medium
TXN-036631,88259,257.35,Payroll,High
TXN-036632,91009,159.97,Procurement,Low
TXN-036633,11085,523.47,Payroll,High
TXN-036634,98115,261.31,Operations,High
TXN-036635,98179,400.72,Payroll,Low
TXN-036636,28869,169.13,Travel,Low
TXN-036637,25771,997.76,Operations,Low
TXN-036638,51060,125.19,Operations,Low
TXN-036639,85882,1059.07,Operations,Low
TXN-036640,31462,108.67,IT Services,Low
TXN-036641,29432,241.12,Procurement,Medium
TXN-036642,23174,765.16,Procurement,Low
TXN-036643,92719,349.28,IT Services,Low
TXN-036644,39697,145.38,Payroll,Low
TXN-036645,62974,554.47,IT Services,Low
TXN-036646,15611,78.29,Travel,Low
TXN-036647,32393,131.23,Operations,Medium
TXN-036648,15263,158.35,IT Services,Low
TXN-036649,31954,449.08,Procurement,Medium
TXN-036650,21996,411.75,Payroll,Low
TXN-036651,20805,376.51,Procurement,Low
TXN-036652,84643,61.24,IT Services,Low
TXN-036653,86003,767.32,IT Services,Low
TXN-036654,31024,80.66,IT Services,Low
TXN-036655,51607,1406.4,IT Services,Low
TXN-036656,94215,43.72,Travel,High
TXN-036657,87806,1069.98,IT Services,Medium
TXN-036658,93351,186.75,Travel,Medium
TXN-036659,97092,611.7,Procurement,Low
TXN-036660,89423,212.65,Operations,Low
TXN-036661,99461,646.51,Procurement,Low
TXN-036662,22324,338.07,Operations,Low
TXN-036663,10723,384.09,IT Services,Low
TXN-036664,68323,640.16,IT Services,High
TXN-036665,83811,81.69,Operations,Low
TXN-036666,23405,164.86,IT Services,Low
TXN-036667,11365,928.63,Payroll,High
TXN-036668,67893,789.88,Procurement,Medium
TXN-036669,56427,2327.66,Travel,Low
TXN-036670,37338,21.61,Procurement,Low
TXN-036671,79389,86.68,IT Services,Low
TXN-036672,14682,215.73,IT Services,Low
TXN-036673,81496,601.1,Payroll,Low
TXN-036674,34727,199.57,IT Services,Medium
TXN-036675,34073,222.3,Operations,Low
TXN-036676,97077,139.02,Payroll,Low
TXN-036677,29882,1211.72,IT Services,Low
TXN-036678,58232,406.54,Travel,Medium
TXN-036679,69556,96.99,Travel,Low
TXN-036680,62137,446.39,Operations,High
TXN-036681,55054,96.88,Payroll,Low
TXN-036682,77103,168.62,Operations,Low
TXN-036683,34787,605.53,IT Services,Low
TXN-036684,98589,719.78,Procurement,Low
TXN-036685,72181,293.77,IT Services,Low
TXN-036686,36755,101.46,Procurement,High
TXN-036687,46959,128.83,Operations,Low
TXN-036688,85254,397.84,IT Services,Low
